"duration","deaths","area","gdp","country","lat","lon","Began","Ended","dismagvalue","lm_USD","rf_USD","xgb_USD","svr_USD","brnn_USD","knn_USD"
11,3,619100,7851191899,"Niger (the)",13.6,14,"2010/08/01","2010/08/11",619100,389000,114000,534000,456000,353000,319000
3,196,145000,1.68e+12,"India",33.53,76.12,"2010/08/06","2010/08/08",145000,498202000,2700424000,621893000,964891000,838600000,1593776000
34,24,38021,10668102735,"Chad",11.385,14.63,"2010/08/15","2010/09/17",38021,4304000,17007000,2863000,2783000,3440000,19131000
18,40,8694,3.67e+11,"Nigeria",12.78,4.5,"2010/09/13","2010/09/30",8694,186541000,59870000,103813000,139969000,153382000,126792000
13,200,38537,1.68e+12,"India",26.73,82.84,"2010/09/18","2010/09/30",38537,1271877000,2822427000,1827831000,1974134000,1428348000,1030335000
12,15,29265,1.15e+11,"Bangladesh",24.21,91.03,"2010/10/01","2010/10/12",29265,23512000,23883000,20023000,19200000,18529000,14973000
62,258,3873,3.41e+11,"Thailand",15.03,102.2,"2010/10/10","2010/12/10",3873,927021000,739599000,2056240000,1086879000,889357000,271433000
13,31,33659,1.47e+11,"Viet Nam",12.52,108.9,"2010/10/29","2010/11/10",33659,44056000,100276000,41582000,30242000,33692000,56164000
10,16,15301,2.08e+11,"Philippines (the)",17.71,121.8,"2010/11/01","2010/11/10",15301,45401000,23441000,29726000,38583000,36705000,54356000
4,16,23685,7.55e+11,"Indonesia",-8.672,121.6,"2010/11/02","2010/11/05",23685,99141000,29097000,83612000,58945000,75218000,33125000
32,7,11880,58636150710,"Sri Lanka",7.275,80.3,"2010/11/10","2010/12/11",11880,15147000,7942000,9590000,19647000,17176000,5518000
5,3,8458,4.81e+11,"Belgium",50.85,4.35,"2010/11/11","2010/11/15",8458,35983000,89457000,32045000,57256000,43737000,70124000
6,50,45584,1.47e+11,"Viet Nam",15.1821,108.8,"2010/11/12","2010/11/17",45584,37057000,78641000,27127000,25943000,30715000,37315000
23,203,57474,1.68e+12,"India",9.88,78.47,"2010/11/15","2010/12/07",57474,1556540000,317222000,1827831000,2111603000,1708428000,1382829000
12,41,180760,3.93e+11,"Venezuela (Bolivarian Republic of)",9.77,-66.93,"2010/11/25","2010/12/06",180760,96414000,114422000,87598000,63129000,77155000,59270000
12,32,180760,93216746662,"Morocco",9.77,-66.93,"2010/11/25","2010/12/06",180760,20152000,27681000,20778000,12014000,15500000,22159000
7,1,27315,2.97e+11,"Greece",40.106,21.46,"2010/11/29","2010/12/05",27315,11999000,31934000,25672000,49701000,21090000,23548000
5,2,22049,1.42e+12,"Spain",37.811,-5.87,"2010/12/06","2010/12/10",22049,72576000,58641000,97024000,125452000,91311000,38072000
10,13,23750,29440287600,"Panama",8.88,-78.59,"2010/12/08","2010/12/17",23750,5336000,6722000,4207000,4639000,4286000,6069000
33,110,10773,2.08e+11,"Philippines (the)",8.132,125.57,"2010/12/24","2011/01/25",10773,226261000,58185000,79144000,194405000,203784000,85620000
42,35,911256,1.15e+12,"Australia",-24.77,147.63,"2010/12/25","2011/02/04",911256,348619000,1227805000,305837000,535697000,257395000,250239000
35,40,124636,4.58e+11,"South Africa",-31.055,28.41,"2011/01/01","2011/02/04",124636,195895000,187125000,98372000,124132000,148044000,62755000
14,47,22133,67753288946,"Sri Lanka",7.603,81.25,"2011/01/05","2011/01/18",22133,28053000,51007000,21199000,19489000,22359000,21389000
2,900,587384,2.62e+12,"Brazil",NA,NA,"2011/01/11","2011/01/12",587384,1084903000,1558348000,2802033000,1302013000,4358826000,1591988000
14,23,3623,2.34e+11,"Philippines (the)",9.40044,125.78,"2011/01/25","2011/02/07",3623,93473000,26493000,60014000,93241000,81498000,44091000
7,11,30361,6.71e+11,"Saudi Arabia",21.3521,39.94,"2011/01/25","2011/01/31",30361,90394000,133030000,74460000,70710000,71262000,39295000
4,2,62167,2.98e+11,"Malaysia",-4.05208,104.67,"2011/01/28","2011/01/31",62167,11365000,5439000,19610000,17195000,12584000,3921000
10,18,19891,67753288946,"Sri Lanka",8.513,80.53,"2011/02/01","2011/02/10",19891,14974000,52390000,9683000,11693000,11753000,15175000
16,26,19634,2579421686,"Lesotho",-29.5025,28.08,"2011/02/01","2011/02/16",19634,859000,1406000,730000,641000,680000,1639000
4,11,44521,2.34e+11,"Philippines (the)",7,124.865,"2011/02/01","2011/02/04",44521,22631000,17743000,25914000,16504000,17402000,22930000
7,25,63337,18190410821,"Afghanistan",35.0754,63.99,"2011/02/10","2011/02/16",63337,3260000,10206000,3121000,2194000,2462000,9066000
57,52,122139,23963033429,"Bolivia (Plurinational State of)",-16.466,-65.6,"2011/02/14","2011/04/11",122139,14776000,14504000,11402000,15368000,11511000,19283000
43,108,102874,12523402329,"Namibia",-18.188,20.64,"2011/03/01","2011/04/12",102874,10138000,7461000,5872000,9225000,9058000,2286000
2,21,41506,8.93e+11,"Indonesia",4.211,97.09,"2011/03/10","2011/03/11",41506,87960000,121409000,65044000,94817000,71494000,103661000
7,10,12444,2.62e+12,"Brazil",-23.783,-48.16,"2011/03/12","2011/03/18",12444,395340000,123906000,290738000,363113000,338382000,364197000
5,16,25963,2.34e+11,"Philippines (the)",8.104,125.091,"2011/03/14","2011/03/18",25963,33545000,1367000,25914000,20863000,25446000,8125000
14,64,33575,3.71e+11,"Thailand",8.666,99.28,"2011/03/23","2011/04/05",33575,166706000,305435000,146772000,125234000,137688000,454104000
10,18,17351,8.93e+11,"Indonesia",-4.39,137.83,"2011/04/01","2011/04/10",17351,202317000,262231000,127621000,160457000,160203000,128804000
7,2,213195,1.93e+11,"Kazakhstan",51.448,53.67,"2011/04/09","2011/04/15",213195,7646000,23480000,10593000,12390000,8069000,6120000
41,8,137262,34657141721,"Tanzania, United Republic of",-6.647,37.56,"2011/04/09","2011/05/19",137262,6900000,1564000,5018000,4916000,5889000,2523000
11,9,37648,3.16e+11,"Venezuela (Bolivarian Republic of)",7.677,-64.77,"2011/04/15","2011/04/25",37648,45658000,18978000,45612000,41723000,37827000,39260000
4,12,306993,2.62e+12,"Brazil",-28.28,-52.91,"2011/04/21","2011/04/24",306993,186515000,976262000,230542000,279634000,156116000,421074000
24,1,239421,1.56e+13,"United States of America (the)",34.1,-90.83,"2011/05/01","2011/05/24",239421,756224000,1911213000,1615557000,1889541000,1175200000,799700000
4,2,288020,2.62e+12,"Brazil",NA,NA,"2011/05/08","2011/05/11",288020,75631000,163712000,143801000,213627000,79327000,155486000
20,12,71700,2.34e+11,"Philippines (the)",8.306,125.21,"2011/05/31","2011/06/19",71700,46076000,20491000,37733000,28871000,36262000,29740000
29,467,431896,7.55e+12,"China",27.89,14.47,"2011/06/01","2011/06/29",431896,8267854000,7934726000,14113696000,10817106000,13547638000,12021970000
7,14,36797,8750107402,"Lao People's Democratic Republic (the)",19.3801,101.56,"2011/06/23","2011/06/29",36797,1287000,1784000,971000,917000,980000,502000
2,31,6361,2.34e+11,"Philippines (the)",7.398,126.05,"2011/06/28","2011/06/29",6361,39532000,1516000,24940000,18509000,30796000,8273000
18,15,46388,21573862467,"Nepal",28.9081,82.28,"2011/07/02","2011/07/19",46388,4904000,7178000,3944000,3409000,3849000,9059000
9,6,1341347,7.55e+12,"China",27.0633,108.11,"2011/07/11","2011/07/19",1341347,421911000,97528000,398928000,551823000,354732000,425055000
5,15,200669,2.62e+12,"Brazil",-8.65047,-38.11,"2011/07/15","2011/07/19",200669,250645000,372181000,232517000,233353000,198370000,120092000
5,20,103000,4.14e+11,"Nigeria",12.5947,8.64,"2011/07/15","2011/07/19",103000,51776000,26765000,40317000,41156000,40083000,58443000
9,10,19191,1.29e+11,"Bangladesh",22.564,89.05,"2011/07/21","2011/07/29",19191,20237000,16258000,14448000,20100000,17098000,28697000
8,6,55103,39337314810,"Ghana",7.8439,-0.45,"2011/07/22","2011/07/29",55103,3715000,8785000,4502000,3355000,3166000,8235000
7,3,129795,2.62e+12,"Brazil",-30.34,-52.64,"2011/07/23","2011/07/29",129795,139692000,54563000,138037000,157421000,133498000,81867000
18,19,85509,1.82e+12,"India",28.524,80.93,"2011/07/23","2011/08/09",85509,417683000,333806000,286201000,234421000,310299000,554543000
14,53,17840,1.25e+12,"Korea (the Republic of)",37.851,126.87,"2011/07/27","2011/08/09",17840,572254000,182452000,494516000,390289000,464081000,549282000
39,22,1215862,7.55e+12,"China",37.417,109.53,"2011/08/01","2011/09/08",1215862,1655376000,399523000,965609000,2667657000,1176666000,1471067000
153,813,96785,3.71e+11,"Thailand",17.038,102.82,"2011/08/05","2012/01/04",96785,1540608000,11456263000,4479437000,2390271000,2454375000,1235854000
4,2,26044,1.56e+13,"United States of America (the)",35.806,-79.37,"2011/08/06","2011/08/09",26044,696855000,352705000,1107874000,1012103000,834482000,242446000
35,47,28684,1.82e+12,"India",22.306,88.34,"2011/08/10","2011/09/13",28684,1103767000,721397000,483194000,721913000,891022000,2232930000
84,247,13466,12829541141,"Cambodia",12.004,105.5,"2011/08/10","2011/11/01",13466,31354000,121616000,96784000,45317000,32093000,19921000
30,7,74520,8772951262,"Niger (the)",14.951,4.555,"2011/08/10","2011/09/08",74520,1575000,438000,1302000,1115000,1435000,622000
82,509,32667,2.14e+11,"Pakistan",25.012,69.07,"2011/08/12","2011/11/01",32667,636646000,2361684000,1959508000,1394286000,864009000,2263941000
25,7,50117,1.82e+12,"India",26.59,92.18,"2011/08/15","2011/09/08",50117,322473000,466150000,307603000,263263000,300807000,198994000
49,204,40941,1.82e+12,"India",26.376,86.24,"2011/08/15","2011/10/02",40941,2561448000,1104390000,2492382000,3536198000,2683371000,2245498000
25,8,20554,46869457318,"Kenya",0.1257,35.57,"2011/08/15","2011/09/08",20554,10453000,5782000,7429000,11399000,10423000,2655000
20,27,37846,27871725206,"Uganda",1.664,33.67,"2011/08/20","2011/09/08",37846,9323000,42273000,8423000,6071000,7189000,66278000
14,120,20013,4.14e+11,"Nigeria",8.7372,4.47,"2011/08/26","2011/09/08",20013,281643000,174332000,170435000,259642000,265337000,122967000
120,135,57194,3.35e+11,"Colombia",4.64,-73.94,"2011/09/01","2011/12/29",57194,546545000,390598000,578487000,990762000,498604000,205978000
31,239,27751,1.82e+12,"India",20.651,86,"2011/09/23","2011/10/23",27751,2405518000,1619078000,2051359000,3478704000,2682765000,3534200000
2,10,288785,2e+11,"Algeria",29.565,1.7,"2011/10/01","2011/10/02",288785,9484000,152830000,11479000,43930000,8884000,21614000
4,14,9829,39337314810,"Ghana",5.5847,-0.95,"2011/10/26","2011/10/29",9829,5661000,24109000,4356000,3164000,4476000,3536000
24,25,9789,46869457318,"Kenya",0.385,36.12,"2011/11/29","2011/12/22",9789,20987000,24915000,14164000,17738000,17799000,6832000
5,10,2457,8.93e+11,"Indonesia",-7.379,110.24,"2011/12/18","2011/12/22",2457,154575000,85357000,130909000,133100000,147784000,93273000
3,20,5900,34657141721,"Tanzania, United Republic of",-6.917,39.04,"2011/12/20","2011/12/22",5900,5738000,6180000,2208000,2641000,4460000,7318000
86,29,39793,87924544000,"Ecuador",-0.5987,-79.5,"2012/01/01","2012/03/26",39793,59813000,286425000,84595000,67627000,49611000,54754000
46,2,761154,1.55e+12,"Australia",-21.71,146.64,"2012/01/22","2012/03/07",761154,117603000,96297000,159734000,251883000,127199000,89992000
6,5,47137,54300857424,"Bulgaria",42.555,24.26,"2012/02/01","2012/02/06",47137,4202000,4409000,5421000,3937000,3704000,13484000
4,1,9251,2.42e+11,"Greece",39.8677,21.01,"2012/02/03","2012/02/06",9251,9160000,48170000,20803000,30949000,17179000,29654000
36,3,172063,2.47e+12,"Brazil",-10.4897,-67.99,"2012/02/20","2012/03/26",172063,269242000,86129000,233370000,257492000,294752000,238122000
7,10,6852,39650522646,"Tanzania, United Republic of",-1.83097,34.79,"2012/03/01","2012/03/07",6852,6668000,2889000,3951000,6535000,6030000,9350000
19,9,35152,13708926466,"Haiti",19.4433,-72.58,"2012/04/08","2012/04/26",35152,2590000,1181000,2472000,2340000,2285000,2313000
10,5,43618,7650671477,"Rwanda",-1.40095,29.36,"2012/04/09","2012/04/18",43618,763000,1150000,1018000,863000,709000,2462000
5,19,233126,7.36e+11,"Saudi Arabia",20.5946,51.01,"2012/04/14","2012/04/18",233126,77302000,53314000,65318000,77483000,63126000,77332000
7,17,74036,3.71e+11,"Colombia",3.606,-73.07,"2012/04/20","2012/04/26",74036,53079000,25322000,36602000,35661000,39602000,67454000
27,73,12660,56396706006,"Kenya",-0.191962,35.19,"2012/04/20","2012/05/16",12660,43997000,30242000,21340000,32236000,37454000,8703000
3,72,4395,21703106502,"Nepal",28.524,83.83,"2012/05/05","2012/05/07",4395,7287000,777000,2987000,2310000,6288000,452000
9,53,105607,8.53e+12,"China",32.452,106.493,"2012/05/08","2012/05/16",105607,2298917000,689953000,1821817000,1879102000,1938617000,1043265000
5,5,15849,16488403076,"Georgia",42.0681,44.52,"2012/05/12","2012/05/16",15849,1428000,4717000,1646000,1442000,1359000,4117000
5,20,14162,20203572960,"Afghanistan",37.0528,70,"2012/05/12","2012/05/16",14162,3623000,898000,2237000,1932000,2778000,3204000
1,74,21754,20203572960,"Afghanistan",34.2696,64.19,"2012/05/18","2012/05/18",21754,3077000,2352000,3711000,4397000,3462000,1896000
4,1,23516,2.62e+11,"Philippines (the)",6.873,124.78,"2012/06/09","2012/06/12",23516,8371000,9717000,22522000,24204000,13673000,9337000
4,2,20116,1.63e+13,"United States of America (the)",30.3632,-58.51,"2012/06/09","2012/06/12",20116,763103000,346857000,1157586000,1137514000,940789000,640512000
11,91,2643786,8.53e+12,"China",33.4553,106.94,"2012/06/22","2012/07/02",2643786,1853586000,1150346000,1284821000,3446454000,2764842000,1669690000
9,139,9560,1.33e+11,"Bangladesh",22.172,92.1,"2012/06/24","2012/07/02",9560,90702000,38209000,40383000,63021000,89155000,21528000
18,120,254935,1.83e+12,"India",26.566,92.44,"2012/06/26","2012/07/13",254935,881963000,249122000,607436000,906177000,910967000,333866000
17,58,92141,8.53e+12,"China",31.41,113.04,"2012/07/09","2012/07/25",92141,3322900000,936528000,2979057000,2255966000,2696533000,791444000
46,2,219814,58318677645,"Myanmar",16.5919,97.85,"2012/07/15","2012/08/29",219814,5545000,5113000,6568000,7856000,7133000,5809000
29,32,456058,11931472169,"South Sudan",9.69,30.21,"2012/08/01","2012/08/29",456058,3295000,995000,2294000,2383000,2430000,1618000
6,30,31390,1.83e+12,"India",30.1135,78.85,"2012/08/04","2012/08/09",31390,380397000,222542000,336282000,227162000,290924000,193090000
17,19,79242,17660871726,"Senegal",14.46,-15.49,"2012/08/15","2012/08/31",79242,4001000,4440000,2777000,2307000,2978000,4377000
7,26,98264,2.24e+11,"Pakistan",35.03,73.52,"2012/08/23","2012/08/29",98264,37811000,30725000,34846000,26512000,28998000,25850000
10,34,24179,1.96e+11,"Viet Nam",38.19,126.24,"2012/09/02","2012/09/11",24179,57835000,48746000,47356000,38589000,44650000,35952000
27,15,138743,11931472169,"South Sudan",9.56,29.58,"2012/09/07","2012/10/03",138743,2687000,836000,1553000,1450000,2005000,1085000
3,45,37710,1.83e+12,"India",31.3,76.85,"2012/09/16","2012/09/18",37710,327147000,40190000,219999000,224731000,282600000,156054000
5,21,42597,1.83e+12,"India",26.8,93.63,"2012/09/19","2012/09/23",42597,275459000,128667000,202663000,178058000,207998000,329531000
5,3,8507,2.71e+12,"United Kingdom of Great Britain and Northern Ireland (the)",54.04,-2.13,"2012/09/23","2012/09/27",8507,202521000,301884000,180545000,321854000,245970000,395087000
7,7,10482,2.21e+12,"Russian Federation (the)",42.33,47.59,"2012/10/09","2012/10/15",10482,286788000,781202000,252944000,336236000,270823000,333304000
4,7,11490,6.44e+11,"Iran (Islamic Republic of)",36.53,54.26,"2012/10/12","2012/10/15",11490,63253000,173975000,72589000,48543000,55553000,167895000
6,13,14489,4.34e+11,"South Africa",-32.93,26.56,"2012/10/24","2012/10/29",14489,67759000,70844000,48063000,48235000,54216000,10790000
15,6,377212,5.46e+11,"Argentina",-27.5,-59.63,"2012/11/20","2012/12/04",377212,48795000,56431000,72975000,29924000,38495000,135884000
3,53,49084,70447191496,"Sri Lanka",7.976,80.77,"2012/12/17","2012/12/19",49084,13050000,2286000,11413000,10787000,11997000,5911000
51,67,577783,2.01e+11,"Peru",-20.3461,-69.09,"2013/01/01","2013/02/20",577783,100960000,9145000,71716000,154457000,81790000,134614000
8,8,67600,9.13e+11,"Indonesia",-0.86702,121.88,"2013/01/03","2013/01/10",67600,96228000,89077000,92657000,73959000,76579000,43806000
9,52,26063,77000596661,"Sri Lanka",7.59777,80.92,"2013/01/08","2013/01/16",26063,26500000,28326000,20024000,17553000,21370000,27334000
3,5,29142,13515500000,"Palestine, State of",32.83,36.45,"2013/01/08","2013/01/10",29142,825000,887000,889000,709000,720000,449000
5,18,71113,61671425370,"Kenya",0.058024,36.52,"2013/01/13","2013/01/17",71113,7818000,3841000,6006000,5670000,5929000,11061000
15,34,1746,9.13e+11,"Indonesia",-6.17945,106.73,"2013/01/17","2013/01/31",1746,525017000,1604357000,613273000,569980000,446743000,1224099000
8,17,28874,9.13e+11,"Indonesia",1.0256,124.51,"2013/02/15","2013/02/22",28874,164988000,11137000,102257000,117752000,125875000,128697000
13,4,2432,2.29e+12,"Russian Federation (the)",44.3289,39.25,"2013/02/20","2013/03/04",2432,389113000,499866000,519621000,1172320000,567890000,441451000
9,1,3700,10817712139,"Macedonia (the former Yugoslav Republic of)",42.0408,21.58,"2013/02/24","2013/03/04",3700,707000,1156000,912000,5921000,1807000,3206000
52,96,73170,61671425370,"Kenya",2.46174,36.72,"2013/03/10","2013/04/30",73170,54667000,32317000,27825000,53641000,47404000,52029000
5,11,1680,12292957324,"Mauritius",-20.2305,57.52,"2013/03/30","2013/04/03",1680,2394000,2481000,3241000,2091000,2309000,2352000
7,52,18135,5.52e+11,"Argentina",-34.4809,-58.68,"2013/04/01","2013/04/07",18135,180398000,432276000,141149000,96965000,146159000,289081000
8,5,493137,1.68e+13,"United States of America (the)",38.8278,-88.64,"2013/04/22","2013/04/29",493137,970948000,610716000,1141146000,923784000,806273000,582332000
5,20,14653,20564485419,"Afghanistan",36.9291,68.85,"2013/04/25","2013/04/29",14653,3665000,916000,2277000,1963000,2807000,3262000
16,7,243476,4.577e+09,"Somalia",2.16964,43.66,"2013/05/01","2013/05/16",243476,494000,885000,657000,279000,386000,1199000
17,55,84762,9.57e+12,"China",23.6387,114.46,"2013/05/12","2013/05/28",84762,3683811000,1097512000,3360580000,2454118000,2956887000,731567000
4,3,33908,1.68e+13,"United States of America (the)",28.899,-98.89,"2013/05/25","2013/05/28",33908,879746000,40958000,1148192000,959982000,890361000,465194000
22,4,241204,3.73e+12,"Germany",49.1358,12.11,"2013/05/28","2013/06/18",241204,351694000,2498782000,454195000,259832000,317888000,131331000
16,6054,131743,1.86e+12,"India",32.714,76.61,"2013/06/12","2013/06/27",131743,7071967000,4138784000,8788630000,1936075000,17597910000,4139957000
8,4,307926,1.85e+12,"Canada",51.24,-109.64,"2013/06/20","2013/06/27",307926,103936000,889091000,146384000,98463000,89696000,132252000
23,80,38019,1.86e+12,"India",27.387,94.92,"2013/06/23","2013/07/15",38019,1155109000,2133322000,786538000,855668000,984194000,2045873000
11,233,419827,9.57e+12,"China",30.4563,104.02,"2013/07/07","2013/07/17",419827,4693587000,8185817000,6858220000,9173181000,7226845000,14527898000
14,7,125251,60572257122,"Myanmar",18.3122,98.16,"2013/07/25","2013/08/07",125251,6928000,8145000,8700000,4475000,5591000,15930000
21,76,645400,66026600235,"Sudan (the)",13.6883,28.99,"2013/08/01","2013/08/21",645400,22885000,7551000,19621000,20966000,21751000,8111000
8,3,123143,1.68e+13,"United States of America (the)",38.2138,-94.15,"2013/08/05","2013/08/12",123143,962652000,152578000,929893000,1067055000,929509000,387748000
15,234,462763,2.31e+11,"Pakistan",28.7404,69.11,"2013/08/07","2013/08/21",462763,128975000,722070000,200003000,213308000,187840000,557888000
9,31,50412,2.84e+11,"Philippines (the)",16.3191,121.14,"2013/08/13","2013/08/21",50412,66588000,425956000,53364000,44998000,50571000,83279000
4,43,93532,9.57e+12,"China",35.9161,100.18,"2013/08/18","2013/08/21",93532,1621527000,705496000,1475484000,1622624000,1445251000,1718928000
5,9,7171,1.9e+11,"Romania",45.749,27.553,"2013/09/11","2013/09/15",7171,25656000,30879000,21042000,20596000,22749000,20172000
8,9,100404,1.68e+13,"United States of America (the)",38.002,-105.143,"2013/09/12","2013/09/19",100404,1749951000,1577061000,1704976000,1211269000,1348956000,1185896000
21,200,52283,15227991395,"Cambodia",12.658,105.084,"2013/09/24","2013/10/14",52283,13651000,65392000,17477000,18759000,14958000,12240000
15,61,312091,4.2e+11,"Thailand",13.082,101.694,"2013/09/30","2013/10/14",312091,126852000,245533000,129986000,95232000,111921000,112910000
1,1,172574,18426469017,"South Sudan",NA,NA,"2013/10/23","2013/10/23",172574,214000,894000,864000,5201000,301000,611000
11,4,38936,1.68e+13,"United States of America (the)",30.66,-96.01,"2013/10/31","2013/11/10",38936,1595103000,2342921000,2277355000,2218185000,1623664000,5035887000
7,47,48985,2.14e+11,"Viet Nam",15.58,107.7,"2013/11/14","2013/11/20",48985,55450000,59668000,40211000,39804000,45013000,69430000
2,18,15699,2.14e+12,"Italy",40.3,9.01,"2013/11/18","2013/11/19",15699,232487000,350103000,155873000,157192000,178560000,277439000
19,23,38676,4.2e+11,"Thailand",7.2182,100.39,"2013/11/20","2013/12/08",38676,125878000,974780000,118806000,83814000,97111000,998750000
8,2,7627,7.7148e+10,"Cuba",22.9043,-81.4,"2013/12/01","2013/12/08",7627,5958000,16810000,5525000,22277000,9467000,5139000
8,4,106698,3.23e+11,"Malaysia",3.58444,102.36,"2013/12/01","2013/12/08",106698,2.2e+07,10525000,26398000,20780000,19773000,18288000
10,5,16070,1.68e+13,"United States of America (the)",37.5597,-86.79,"2013/12/22","2013/12/31",16070,2007666000,2773810000,2234537000,3382150000,2090464000,1748157000
3,12,830,764781259.3,"Saint Vincent and the Grenadines",13.9188,-60.99,"2013/12/23","2013/12/25",830,139000,2732000,141000,145000,132000,50000
31,32,35769,8.91e+11,"Indonesia",-6.6324,107.71,"2014/01/08","2014/02/07",35769,403105000,891855000,227470000,252218000,318020000,1985301000
20,4,82989,2.86e+12,"France",43.9958,7.1,"2014/01/19","2014/02/07",82989,313065000,563939000,405209000,288639000,314708000,307229000
20,96,3237,2705783272,"Burundi",-4.14041,29.65,"2014/02/19","2014/03/10",3237,2703000,1545000,1286000,2603000,2366000,2677000
18,32,1037639,3.81e+11,"South Africa",-21.5153,25.61,"2014/03/01","2014/03/18",1037639,72489000,73576000,79896000,60763000,59608000,90841000
24,5,213897,2.21e+11,"Kazakhstan",48.4049,65.59,"2014/03/23","2014/04/15",213897,24858000,55699000,26911000,16597000,21542000,25233000
8,47,5481,1335579570,"Solomon Islands",-9.678,160.34,"2014/04/01","2014/04/08",5481,548000,1579000,231000,268000,448000,75000
14,28,18498,49964825081,"Tanzania, United Republic of",7.19301,38.97,"2014/04/18","2014/05/01",18498,16409000,14837000,14134000,12010000,12908000,19652000
9,431,83722,20550582747,"Afghanistan",35.834,66.43,"2014/04/24","2014/05/02",83722,16832000,36496000,32350000,41995000,27486000,41410000
9,3,11256,2.16e+12,"Italy",NA,NA,"2014/05/02","2014/05/10",11256,201985000,212398000,154699000,529180000,260509000,198227000
13,6,1829701,2.06e+12,"Russian Federation (the)",NA,NA,"2014/05/29","2014/06/10",1829701,129234000,30279000,163861000,173332000,105480000,76345000
10,37,305525,4.6e+11,"Iran (Islamic Republic of)",NA,NA,"2014/06/01","2014/06/10",305525,89390000,41365000,83060000,63755000,74525000,78799000
8,81,44203,20550582747,"Afghanistan",NA,NA,"2014/06/03","2014/06/10",44203,7624000,5720000,5457000,6602000,6864000,9082000
7,15,24415,57082011260,"Bulgaria",NA,NA,"2014/06/19","2014/06/25",24415,9372000,36073000,6334000,6696000,7231000,2393000
3,27,49220,2.04e+12,"India",NA,NA,"2014/06/26","2014/06/28",49220,267736000,27740000,247361000,216541000,216059000,120177000
14,16,11578,22731602970,"Nepal",NA,NA,"2014/07/01","2014/07/14",11578,6110000,3565000,4155000,6006000,5199000,3234000
9,27,387775,1.05e+13,"China",NA,NA,"2014/08/11","2014/08/19",387775,1583723000,631607000,1442695000,1116329000,1294421000,743557000
18,9,22659,49921400000,"Panama",NA,NA,"2014/08/18","2014/09/04",22659,9960000,3520000,8814000,10827000,9147000,4168000
8,65,55272,1.05e+13,"China",NA,NA,"2014/09/01","2014/09/08",55272,3343015000,1346766000,2730514000,2791294000,2883733000,2473344000
41,255,253686,2.44e+11,"Pakistan",NA,NA,"2014/09/01","2014/10/11",253686,254163000,726864000,521878000,310966000,306007000,232358000
8,10,334449,4.07e+11,"Thailand",NA,NA,"2014/09/01","2014/09/08",334449,35952000,32345000,33965000,24513000,27681000,27552000
3,3,7804,57082011260,"Bulgaria",NA,NA,"2014/09/04","2014/09/06",7804,3412000,4948000,2570000,3712000,3872000,1291000
18,95,61895,2.04e+12,"India",NA,NA,"2014/09/24","2014/10/11",61895,1128630000,349077000,769881000,974165000,1010264000,799266000
50,44,406009,3.81e+11,"Colombia",NA,NA,"2014/11/01","2014/12/20",406009,163122000,25617000,99898000,210917000,121574000,32545000
4,5,39709,2.86e+12,"France",NA,NA,"2014/11/13","2014/11/16",39709,188865000,130934000,285503000,164161000,164401000,77915000
7,5,123269,2.86e+12,"France",NA,NA,"2014/11/29","2014/12/05",123269,199758000,185688000,226302000,169490000,168304000,169494000
21,278,485939,6373212641,"Malawi",-18.795,35.36,"2015/01/01","2015/01/21",485939,4508000,71446000,11523000,6528000,6569000,14400000
9,3,151105,1.96e+11,"Greece",41.4571,26.6,"2015/02/01","2015/02/09",151105,11434000,3746000,11074000,12139000,10961000,5398000
15,1,102553,87219300385,"Angola",-8.81664,13.68,"2015/03/09","2015/03/23",102553,3958000,10811000,10014000,11900000,6480000,9071000
15,69,12133,87219300385,"Angola",-12.1145,13.88,"2015/03/09","2015/03/23",12133,50605000,19689000,34505000,35599000,42719000,20764000
12,44,70288,2.1e+12,"India",33.1767,76.41,"2015/03/20","2015/03/31",70288,634079000,109209000,513829000,441247000,497535000,132563000
15,178,154773,2.42e+11,"Chile",-22.3617,-68.89,"2015/03/25","2015/04/08",154773,143387000,469172000,107705000,212057000,166849000,381715000
32,5,450353,1.8e+12,"Brazil",-6.97805,-67.8,"2015/04/01","2015/05/02",450353,202330000,52650000,191477000,170363000,167937000,263860000
3,6,3672,14833154472,"Haiti",18.695,-72.19,"2015/04/04","2015/04/06",3672,1448000,1719000,1003000,1225000,1427000,1980000
3,49,21148,2.71e+11,"Pakistan",33.5131,71.89,"2015/04/26","2015/04/28",21148,56204000,4243000,32864000,27385000,47456000,37430000
6,13,20432,70120413329,"Kenya",-0.795,36.25,"2015/04/27","2015/05/02",20432,10285000,6176000,7765000,7256000,8058000,3110000
15,12,194128,47378603784,"Tanzania, United Republic of",-5.06017,36.89,"2015/05/07","2015/05/21",194128,6804000,27108000,6771000,3464000,5019000,12941000
9,1,7484,1.78e+11,"New Zealand",-41.092,175.35,"2015/05/13","2015/05/21",7484,10234000,96127000,15431000,78563000,23436000,38198000
5,8,14179,2.1e+12,"India",10.7121,79.18,"2015/05/17","2015/05/21",14179,235917000,443829000,232564000,190115000,202040000,163546000
8,32,849465,1.82e+13,"United States of America (the)",34.1936,-97.99,"2015/05/23","2015/05/30",849465,2456970000,2797153000,2382046000,2607259000,2333641000,2507554000
7,1,197785,1.78e+11,"Romania",46.8147,22.86,"2015/05/27","2015/06/02",197785,5019000,17429000,11722000,16652000,6924000,8161000
